Timestamp_s,Position_m,Velocity_ms,Angle_rad,Angular_Velocity_rads,Integral_Position_ms,Control_Input_rads
11.798002004623413,-0.0958,0.0151,0.0455,-0.5862,-1.2059,0.0964
11.798096179962158,-0.0957,0.0115,0.0371,-0.4279,-1.2069,-0.2315
11.798184871673584,-0.0958,0.0058,0.0344,-0.2621,-1.2078,-0.4754
11.79827618598938,-0.096,-0.0006,0.0323,-0.1242,-1.2088,-0.6499
11.798364162445068,-0.0962,-0.0067,0.0307,0.0897,-1.2098,-0.7019
11.798453092575073,-0.0964,-0.0116,0.0322,0.3314,-1.2107,-0.5898
11.79854416847229,-0.0966,-0.0138,0.0382,0.5172,-1.2117,-0.3171
11.906869888305664,-0.0967,-0.0128,0.0461,0.5359,-1.2127,0.025
11.907034158706665,-0.0967,-0.0087,0.0533,0.4235,-1.2136,0.3486
11.907142877578735,-0.0966,-0.0027,0.0576,0.2373,-1.2146,0.5857
11.907243013381958,-0.0964,0.0038,0.0602,0.0255,-1.2155,0.709
11.907335996627808,-0.0962,0.0096,0.0604,-0.2599,-1.2165,0.6528
11.907429218292236,-0.0959,0.0131,0.0544,-0.4823,-1.2175,0.4123
11.90752100944519,-0.0958,0.0132,0.0454,-0.5404,-1.2184,0.0701
11.907615900039673,-0.0958,0.0099,0.0366,-0.3919,-1.2194,-0.2419
11.907708883285522,-0.0959,0.0046,0.0341,-0.185,-1.2203,-0.4416
11.907804250717163,-0.096,-0.0011,0.0339,-0.0692,-1.2213,-0.5723
11.9078950881958,-0.0962,-0.0064,0.0318,0.1067,-1.2223,-0.6077
12.028151988983154,-0.0964,-0.0104,0.0334,0.3415,-1.2232,-0.4832
12.028326034545898,-0.0965,-0.012,0.0405,0.4806,-1.2242,-0.2193
12.028511047363281,-0.0966,-0.0105,0.0474,0.4531,-1.2252,0.0768
12.028641939163208,-0.0966,-0.0066,0.0531,0.3402,-1.2261,0.3434
12.02875304222107,-0.0965,-0.0013,0.0556,0.2396,-1.2271,0.5666
12.028846979141235,-0.0963,0.0046,0.0607,0.0676,-1.2281,0.7184
12.028955221176147,-0.0961,0.0102,0.0617,-0.25,-1.229,0.6757
12.029057025909424,-0.0958,0.0138,0.0555,-0.4815,-1.23,0.441
12.029157161712646,-0.0957,0.0139,0.0473,-0.5419,-1.2309,0.1091
12.029244899749756,-0.0957,0.0108,0.0385,-0.4131,-1.2319,-0.2046
12.029353857040405,-0.0957,0.0056,0.0361,-0.225,-1.2328,-0.4178
12.02944803237915,-0.0959,-0.0002,0.0359,-0.1877,-1.2338,-0.6125
12.029539108276367,-0.0961,-0.0061,0.0312,0.0039,-1.2348,-0.7214
12.138950109481812,-0.0963,-0.0113,0.0327,0.2898,-1.2357,-0.6381
12.139110803604126,-0.0965,-0.0141,0.0378,0.4908,-1.2367,-0.3908
12.139234066009521,-0.0966,-0.0137,0.0461,0.5352,-1.2377,-0.0557
12.139337062835693,-0.0967,-0.0101,0.0531,0.4588,-1.2386,0.2824
12.139450073242188,-0.0966,-0.0043,0.0589,0.2919,-1.2396,0.5579
12.139564990997314,-0.0964,0.0024,0.0613,0.0742,-1.2406,0.714
12.139667987823486,-0.0962,0.0086,0.0619,-0.2045,-1.2415,0.6982
12.139765977859497,-0.0959,0.0129,0.0573,-0.449,-1.2425,0.4943
12.139863967895508,-0.0958,0.0138,0.0495,-0.5497,-1.2434,0.1696
12.139963865280151,-0.0957,0.0113,0.0394,-0.4275,-1.2444,-0.1498
12.14006495475769,-0.0958,0.0065,0.0363,-0.2539,-1.2453,-0.3825
12.247590780258179,-0.0959,0.0008,0.0349,-0.1434,-1.2463,-0.5582
12.247731924057007,-0.0961,-0.0049,0.0325,0.0308,-1.2473,-0.6421
12.247828960418701,-0.0963,-0.0097,0.0335,0.2454,-1.2482,-0.5836
12.24792194366455,-0.0965,-0.0125,0.0375,0.4403,-1.2492,-0.3725
12.248025178909302,-0.0966,-0.0124,0.0458,0.4968,-1.2502,-0.0663
12.248114824295044,-0.0966,-0.0093,0.0519,0.4205,-1.2511,0.2365
12.2482008934021,-0.0965,-0.0042,0.0572,0.2717,-1.2521,0.4841
12.248286008834839,-0.0964,0.0018,0.0595,0.0823,-1.2531,0.6293
12.248371839523315,-0.0962,0.0074,0.0603,-0.1645,-1.254,0.6246
12.248457908630371,-0.096,0.0113,0.0558,-0.382,-1.255,0.449
12.358138084411621,-0.0958,0.0123,0.0493,-0.484,-1.2559,0.162
12.358289241790771,-0.0958,0.0102,0.0415,-0.4155,-1.2569,-0.1386
12.358406782150269,-0.0958,0.0058,0.0366,-0.2192,-1.2579,-0.3502
12.358505010604858,-0.0959,0.0006,0.0378,-0.0685,-1.2588,-0.4594
12.358607053756714,-0.0961,-0.004,0.0359,0.0245,-1.2598,-0.5256
12.358715057373047,-0.0962,-0.008,0.0355,0.2178,-1.2607,-0.4726
12.358808040618896,-0.0964,-0.0102,0.0398,0.3988,-1.2617,-0.2735
12.358901023864746,-0.0965,-0.0098,0.0471,0.4156,-1.2627,-0.011
12.358992099761963,-0.0965,-0.007,0.052,0.3189,-1.2636,0.2252
12.3590829372406,-0.0964,-0.0027,0.0552,0.2279,-1.2646,0.4284
12.359172105789185,-0.0963,0.0023,0.0593,0.099,-1.2656,0.581
12.46674394607544,-0.0961,0.0073,0.061,-0.1378,-1.2665,0.5959
12.466884136199951,-0.0959,0.0109,0.0571,-0.3466,-1.2675,0.4499
12.466979026794434,-0.0957,0.012,0.0514,-0.4534,-1.2684,0.1948
12.467069864273071,-0.0957,0.0103,0.0438,-0.4134,-1.2694,-0.0904
12.46717095375061,-0.0957,0.0063,0.0392,-0.2425,-1.2703,-0.3008
12.467260837554932,-0.0958,0.0015,0.0398,-0.178,-1.2713,-0.4684
12.467350959777832,-0.096,-0.0035,0.0358,-0.0799,-1.2723,-0.6051
12.4674391746521,-0.0962,-0.0084,0.0355,0.165,-1.2732,-0.589
12.467526197433472,-0.0964,-0.0116,0.0392,0.3409,-1.2742,-0.4352
12.467612981796265,-0.0965,-0.0124,0.0446,0.4433,-1.2752,-0.1778
12.467698812484741,-0.0966,-0.0104,0.0523,0.4202,-1.2761,0.1213
12.57403302192688,-0.0965,-0.0061,0.0573,0.3184,-1.2771,0.3932
12.574190139770508,-0.0964,-0.0004,0.0611,0.1566,-1.278,0.5912
12.574300050735474,-0.0962,0.0055,0.063,-0.069,-1.279,0.6605
12.574396848678589,-0.096,0.0103,0.0609,-0.3086,-1.28,0.5628
12.574497938156128,-0.0958,0.0127,0.0555,-0.4822,-1.2809,0.316
12.574594020843506,-0.0957,0.012,0.0458,-0.4581,-1.2819,0.0149
12.574692010879517,-0.0957,0.0085,0.0413,-0.2939,-1.2828,-0.2149
12.574789047241211,-0.0958,0.0039,0.0399,-0.2157,-1.2838,-0.4074
12.574886798858643,-0.0959,-0.0013,0.0366,-0.1163,-1.2848,-0.5631
12.574983835220337,-0.0961,-0.0064,0.0348,0.0908,-1.2857,-0.6015
12.575080871582031,-0.0963,-0.0103,0.0376,0.254,-1.2867,-0.5172
12.680881977081299,-0.0964,-0.0123,0.0403,0.3855,-1.2876,-0.3304
12.681034088134766,-0.0965,-0.0118,0.0462,0.4665,-1.2886,-0.0486
12.681132078170776,-0.0966,-0.0087,0.0539,0.3773,-1.2896,0.2319
12.681221008300781,-0.0965,-0.0039,0.0579,0.1955,-1.2905,0.427
12.681308031082153,-0.0963,0.0015,0.0587,0.0327,-1.2915,0.5258
12.68140697479248,-0.0962,0.0061,0.0589,-0.1534,-1.2925,0.5084
12.681494951248169,-0.096,0.0093,0.056,-0.3379,-1.2934,0.3532
12.681581974029541,-0.0959,0.0099,0.0494,-0.4215,-1.2944,0.0967
12.681670188903809,-0.0959,0.0079,0.0422,-0.3195,-1.2953,-0.1463
12.681757926940918,-0.0959,0.0041,0.0396,-0.1575,-1.2963,-0.3065
12.681849002838135,-0.096,-0.0001,0.04,-0.0693,-1.2973,-0.4098
12.78740906715393,-0.0961,-0.0041,0.0381,0.0286,-1.2982,-0.4658
12.78755807876587,-0.0963,-0.0074,0.0386,0.2021,-1.2992,-0.4085
12.787665843963623,-0.0964,-0.0092,0.042,0.3448,-1.3002,-0.2367
12.787760019302368,-0.0965,-0.0087,0.0481,0.3641,-1.3011,-0.0083
12.787868976593018,-0.0965,-0.0062,0.0526,0.2777,-1.3021,0.1978
12.78796100616455,-0.0964,-0.0024,0.0551,0.2198,-1.303,0.3864
12.788051843643188,-0.0963,0.0021,0.0581,0.1293,-1.304,0.5409
12.788143157958984,-0.0961,0.0067,0.0604,-0.084,-1.305,0.5771
12.788234949111938,-0.096,0.0103,0.0574,-0.3003,-1.3059,0.4542
12.788325071334839,-0.0958,0.0117,0.0524,-0.4239,-1.3069,0.2162
12.902924060821533,-0.0957,0.0103,0.0448,-0.3945,-1.3078,-0.0582
12.903071880340576,-0.0958,0.0066,0.041,-0.2386,-1.3088,-0.2617
12.903177976608276,-0.0958,0.0021,0.0407,-0.1716,-1.3098,-0.4273
12.903279066085815,-0.096,-0.0027,0.0374,-0.0632,-1.3107,-0.55
12.903393030166626,-0.0962,-0.0073,0.0376,0.1452,-1.3117,-0.5394
12.903507947921753,-0.0963,-0.0103,0.0406,0.2975,-1.3126,-0.4119
12.903608083724976,-0.0965,-0.0113,0.0447,0.4045,-1.3136,-0.1863
12.903698921203613,-0.0965,-0.0097,0.052,0.3964,-1.3146,0.0871
12.903791189193726,-0.0965,-0.0059,0.057,0.2948,-1.3155,0.3328
12.903882026672363,-0.0964,-0.0009,0.06,0.1476,-1.3165,0.508
12.90397310256958,-0.0962,0.0043,0.061,-0.0318,-1.3175,0.5774
12.904063940048218,-0.096,0.0087,0.0598,-0.2382,-1.3184,0.5077
13.011713981628418,-0.0959,0.011,0.0553,-0.4059,-1.3194,0.2986
13.011858940124512,-0.0958,0.0106,0.0472,-0.4194,-1.3203,0.0227
13.011964797973633,-0.0958,0.0077,0.0423,-0.2676,-1.3213,-0.1921
13.012070178985596,-0.0958,0.0035,0.0417,-0.1585,-1.3223,-0.344
13.012164115905762,-0.0959,-0.0009,0.0392,-0.0796,-1.3232,-0.4658
13.012261152267456,-0.0961,-0.0052,0.0375,0.0825,-1.3242,-0.4983
13.01235294342041,-0.0963,-0.0085,0.0398,0.2338,-1.3251,-0.4186
13.012444972991943,-0.0964,-0.01,0.0429,0.3462,-1.3261,-0.2456
13.012542963027954,-0.0965,-0.0094,0.0485,0.3885,-1.3271,-0.0054
13.01263689994812,-0.0965,-0.0066,0.0541,0.3039,-1.328,0.2221
13.012727975845337,-0.0964,-0.0025,0.0573,0.174,-1.329,0.3914
13.120446920394897,-0.0963,0.0021,0.059,0.0429,-1.33,0.4905
13.12061095237732,-0.0961,0.0062,0.0591,-0.1371,-1.3309,0.4765
13.120737075805664,-0.096,0.009,0.0562,-0.3136,-1.3319,0.3296
13.120838165283203,-0.0959,0.0095,0.0499,-0.3854,-1.3328,0.0917
13.120933055877686,-0.0958,0.0076,0.0436,-0.2869,-1.3338,-0.1295
13.121031999588013,-0.0959,0.004,0.0414,-0.1388,-1.3348,-0.2734
13.121126890182495,-0.096,0.0002,0.0417,-0.0612,-1.3357,-0.3673
13.121220111846924,-0.0961,-0.0035,0.0401,0.0204,-1.3367,-0.4226
13.121315002441406,-0.0962,-0.0066,0.0405,0.1786,-1.3376,-0.375
13.121407985687256,-0.0963,-0.0082,0.0439,0.3086,-1.3386,-0.2207
13.121510028839111,-0.0964,-0.0079,0.0489,0.3447,-1.3396,-0.0073
13.232151985168457,-0.0964,-0.0056,0.0543,0.2627,-1.3405,0.1927
13.232300996780396,-0.0963,-0.0021,0.0562,0.1956,-1.3415,0.3655
13.232396125793457,-0.0962,0.0021,0.059,0.1139,-1.3425,0.5083
13.232488870620728,-0.0961,0.0064,0.0608,-0.0829,-1.3434,0.5394
13.232578992843628,-0.0959,0.0098,0.0581,-0.2883,-1.3444,0.4203
13.23267412185669,-0.0957,0.0109,0.0525,-0.3982,-1.3453,0.191
13.232763051986694,-0.0957,0.0095,0.045,-0.3378,-1.3463,-0.0542
13.2328519821167,-0.0957,0.0061,0.0423,-0.2192,-1.3473,-0.2448
13.232944011688232,-0.0958,0.0019,0.0408,-0.1561,-1.3482,-0.4081
13.233036041259766,-0.0959,-0.0026,0.0385,-0.0315,-1.3492,-0.5104
13.233132123947144,-0.0961,-0.0068,0.0394,0.143,-1.3501,-0.4972
13.346289873123169,-0.0962,-0.0096,0.042,0.2757,-1.3511,-0.3817
13.346446990966797,-0.0964,-0.0105,0.0455,0.3843,-1.3521,-0.1715
13.34655213356018,-0.0964,-0.009,0.0519,0.3827,-1.353,0.0844
13.346642971038818,-0.0964,-0.0055,0.0566,0.2643,-1.354,0.2992
13.346731901168823,-0.0963,-0.0009,0.0579,0.2004,-1.3549,0.4852
13.346817970275879,-0.0961,0.0041,0.063,0.0622,-1.3559,0.6212
13.346909999847412,-0.0959,0.0089,0.0628,-0.2148,-1.3569,0.5796
13.347015857696533,-0.0958,0.0119,0.0578,-0.4073,-1.3578,0.3799
13.347108125686646,-0.0956,0.012,0.0498,-0.4384,-1.3588,0.1028
13.347195863723755,-0.0956,0.0094,0.0437,-0.3071,-1.3597,-0.1352
13.347285985946655,-0.0956,0.0053,0.0431,-0.1989,-1.3607,-0.3104
13.456685066223145,-0.0957,0.0007,0.0407,-0.1829,-1.3616,-0.4955
13.456838846206665,-0.0959,-0.0044,0.0357,0.0018,-1.3626,-0.6005
13.456954002380371,-0.0961,-0.0089,0.0386,0.2207,-1.3636,-0.5468
13.457056999206543,-0.0963,-0.0116,0.0416,0.3349,-1.3645,-0.3998
13.457154989242554,-0.0964,-0.012,0.0456,0.4426,-1.3655,-0.1556
13.457258939743042,-0.0965,-0.0099,0.0532,0.4223,-1.3665,0.1317
13.45735502243042,-0.0964,-0.0057,0.0588,0.299,-1.3674,0.3819
13.457451105117798,-0.0963,-0.0002,0.0615,0.1179,-1.3684,0.5373
13.45754599571228,-0.0961,0.0051,0.0627,-0.0628,-1.3693,0.5878
13.457640886306763,-0.0959,0.0093,0.0616,-0.2618,-1.3703,0.5044
13.457736015319824,-0.0958,0.0114,0.0566,-0.4254,-1.3713,0.281
13.57030701637268,-0.0957,0.0107,0.0477,-0.3912,-1.3722,0.0157
13.570468187332153,-0.0957,0.0077,0.0445,-0.2411,-1.3732,-0.1778
13.57057499885559,-0.0957,0.0036,0.0437,-0.1843,-1.3741,-0.3432
13.57070803642273,-0.0958,-0.0008,0.041,-0.1011,-1.3751,-0.4776
13.57081913948059,-0.096,-0.0052,0.04,0.0758,-1.3761,-0.508
13.570917129516602,-0.0961,-0.0086,0.0432,0.2185,-1.377,-0.4258
13.571012020111084,-0.0963,-0.0102,0.0457,0.309,-1.378,-0.2685
13.571107149124146,-0.0964,-0.0097,0.0494,0.3884,-1.3789,-0.0331
13.57120418548584,-0.0964,-0.0071,0.056,0.3417,-1.3799,0.2207
13.571295022964478,-0.0963,-0.0028,0.06,0.1923,-1.3809,0.4092
13.571386098861694,-0.0962,0.002,0.0612,0.0589,-1.3818,0.5228
13.571506977081299,-0.096,0.0065,0.0622,-0.1264,-1.3828,0.5272
13.690086126327515,-0.0958,0.0097,0.0596,-0.3351,-1.3837,0.3796
13.69022798538208,-0.0957,0.0105,0.0516,-0.3873,-1.3847,0.1416
13.690338134765625,-0.0957,0.0087,0.0469,-0.2786,-1.3857,-0.0615
13.690444946289062,-0.0957,0.0055,0.0447,-0.1946,-1.3866,-0.2283
13.690543174743652,-0.0958,0.0016,0.0429,-0.0728,-1.3876,-0.3321
13.690644979476929,-0.0959,-0.0021,0.0436,-0.0014,-1.3885,-0.3872
13.690745115280151,-0.096,-0.0052,0.0432,0.0982,-1.3895,-0.3834
13.69084095954895,-0.0961,-0.0074,0.0453,0.2108,-1.3905,-0.2933
13.690937042236328,-0.0962,-0.008,0.0484,0.2761,-1.3914,-0.1397
13.691030979156494,-0.0963,-0.007,0.0521,0.2962,-1.3924,0.054
13.691123962402344,-0.0962,-0.0044,0.0563,0.227,-1.3933,0.2347
13.69121789932251,-0.0962,-0.0008,0.0584,0.1709,-1.3943,0.396
13.803505182266235,-0.096,0.0033,0.0623,0.0524,-1.3953,0.5118
13.803786039352417,-0.0959,0.0073,0.0629,-0.1705,-1.3962,0.4901
13.803900003433228,-0.0957,0.0099,0.0587,-0.3424,-1.3972,0.3289
13.804015159606934,-0.0956,0.0101,0.0516,-0.3389,-1.3981,0.1187
13.804113149642944,-0.0956,0.0083,0.0483,-0.2537,-1.3991,-0.0612
13.80420994758606,-0.0956,0.0052,0.0466,-0.2013,-1.4001,-0.2215
13.804305791854858,-0.0957,0.0015,0.0448,-0.1842,-1.401,-0.3863
13.804402828216553,-0.0958,-0.0027,0.0401,-0.0738,-1.402,-0.5164
13.804497241973877,-0.096,-0.007,0.0404,0.1323,-1.4029,-0.5144
13.804591178894043,-0.0961,-0.0099,0.0443,0.2367,-1.4039,-0.4194
13.804683923721313,-0.0963,-0.011,0.046,0.3003,-1.4048,-0.2718
13.816416025161743,-0.0963,-0.0104,0.0498,0.3801,-1.4058,-0.0452
13.927836179733276,-0.0964,-0.0077,0.0566,0.3408,-1.4068,0.2059
13.927982091903687,-0.0963,-0.0034,0.0605,0.1949,-1.4077,0.3929
13.928070783615112,-0.0962,0.0015,0.0622,0.0643,-1.4087,0.5108
13.928159952163696,-0.096,0.006,0.0634,-0.1141,-1.4097,0.5252
13.928248167037964,-0.0958,0.0093,0.061,-0.3212,-1.4106,0.3905
13.928337097167969,-0.0957,0.0103,0.0535,-0.3942,-1.4116,0.1553
13.928426027297974,-0.0957,0.0087,0.0481,-0.2824,-1.4125,-0.0475
13.928514957427979,-0.0957,0.0057,0.0465,-0.2085,-1.4135,-0.2164
13.928620100021362,-0.0957,0.0019,0.0437,-0.1262,-1.4144,-0.3542
13.9287109375,-0.0959,-0.0022,0.0425,-0.0051,-1.4154,-0.4257
13.928802013397217,-0.096,-0.0057,0.0438,0.127,-1.4164,-0.4053
14.038222074508667,-0.0961,-0.0079,0.046,0.2129,-1.4173,-0.3148
14.038395881652832,-0.0962,-0.0086,0.0482,0.2848,-1.4183,-0.1629
14.038496017456055,-0.0963,-0.0076,0.0526,0.3199,-1.4193,0.0434
14.038601875305176,-0.0963,-0.0049,0.0572,0.265,-1.4202,0.2489
14.038703203201294,-0.0962,-0.001,0.0606,0.155,-1.4212,0.4096
14.038795948028564,-0.0961,0.0033,0.0621,0.0144,-1.4221,0.4928
14.038888931274414,-0.0959,0.0071,0.0619,-0.1801,-1.4231,0.4512
14.038982152938843,-0.0957,0.0094,0.0576,-0.3371,-1.4241,0.2787
14.039077043533325,-0.0957,0.0093,0.0508,-0.3178,-1.425,0.0697
14.039175987243652,-0.0956,0.0072,0.0481,-0.2209,-1.426,-0.0972
14.03927493095398,-0.0957,0.0041,0.0462,-0.1683,-1.4269,-0.2463
14.14856505393982,-0.0957,0.0005,0.044,-0.0734,-1.4279,-0.3519
14.148722887039185,-0.0959,-0.0031,0.0436,0.0358,-1.4288,-0.3926
14.14882516860962,-0.096,-0.006,0.0445,0.1367,-1.4298,-0.3635
14.148919105529785,-0.0961,-0.0078,0.0464,0.2152,-1.4308,-0.272
14.14901089668274,-0.0962,-0.0081,0.0489,0.2803,-1.4317,-0.1209
14.149117946624756,-0.0962,-0.0068,0.053,0.2982,-1.4327,0.0718
14.149219036102295,-0.0962,-0.0041,0.0573,0.2143,-1.4336,0.2422
14.149318218231201,-0.0961,-0.0005,0.0581,0.1667,-1.4346,0.3903
14.149408102035522,-0.096,0.0035,0.0625,0.0673,-1.4356,0.5077
14.149500846862793,-0.0958,0.0074,0.0632,-0.1638,-1.4365,0.4834
14.149590015411377,-0.0957,0.0099,0.0585,-0.3353,-1.4375,0.3162
14.149677991867065,-0.0956,0.01,0.0516,-0.3236,-1.4384,0.1072
14.261951923370361,-0.0955,0.008,0.0488,-0.24,-1.4394,-0.0697
14.262099981307983,-0.0956,0.0049,0.0458,-0.1728,-1.4403,-0.2263
14.262200117111206,-0.0956,0.0013,0.0441,-0.0465,-1.4413,-0.3163
14.262294054031372,-0.0957,-0.0022,0.0453,0.0078,-1.4423,-0.3651
14.2623929977417,-0.0959,-0.0051,0.0445,0.0965,-1.4432,-0.3648
14.262484073638916,-0.096,-0.0071,0.0465,0.2066,-1.4442,-0.2804
14.262573003768921,-0.0961,-0.0077,0.0497,0.26,-1.4451,-0.1393
14.262673139572144,-0.0961,-0.0068,0.0532,0.2789,-1.4461,0.0391
14.262762069702148,-0.0961,-0.0044,0.0582,0.215,-1.4471,0.2134
14.262854814529419,-0.096,-0.001,0.0605,0.047,-1.448,0.2981
14.262957096099854,-0.0959,0.0022,0.0583,-0.0072,-1.449,0.3339
14.373733043670654,-0.0958,0.0048,0.0603,-0.0913,-1.4499,0.3308
14.373887062072754,-0.0957,0.0066,0.0574,-0.2413,-1.4509,0.2113
14.37399697303772,-0.0957,0.0067,0.0518,-0.2487,-1.4519,0.0466
14.374096155166626,-0.0956,0.0051,0.0498,-0.1615,-1.4528,-0.0769
14.37420105934143,-0.0957,0.0028,0.0486,-0.1304,-1.4538,-0.1905
14.374305009841919,-0.0957,0.0001,0.0465,-0.0739,-1.4547,-0.2848
14.374402046203613,-0.0958,-0.0027,0.0455,0.0147,-1.4557,-0.3315
14.374500036239624,-0.0959,-0.0051,0.0466,0.115,-1.4566,-0.3073
14.374599933624268,-0.096,-0.0066,0.0486,0.181,-1.4576,-0.2276
14.374698877334595,-0.0961,-0.0068,0.0509,0.2268,-1.4586,-0.1021
14.374791860580444,-0.0961,-0.0058,0.0545,0.2482,-1.4595,0.0637
14.48478889465332,-0.0961,-0.0034,0.0576,0.201,-1.4605,0.2226
14.484946012496948,-0.096,-0.0002,0.0598,0.1705,-1.4614,0.3793
14.485048055648804,-0.0959,0.0035,0.0638,0.0537,-1.4624,0.4913
14.485139846801758,-0.0958,0.0073,0.064,-0.1609,-1.4634,0.4683
14.485233068466187,-0.0956,0.0097,0.059,-0.3062,-1.4643,0.3172
14.485322952270508,-0.0955,0.0099,0.0531,-0.2856,-1.4653,0.1376
14.485413074493408,-0.0955,0.0082,0.0513,-0.2409,-1.4662,-0.0278
14.485500812530518,-0.0955,0.0055,0.0474,-0.199,-1.4672,-0.1956
14.485589981079102,-0.0955,0.0019,0.0451,-0.0759,-1.4681,-0.3032
14.485679149627686,-0.0956,-0.0016,0.0455,0.012,-1.4691,-0.3535
14.485766887664795,-0.0957,-0.0046,0.0452,0.1045,-1.4701,-0.3485
14.604480981826782,-0.0959,-0.0066,0.0473,0.1937,-1.471,-0.2724
14.604630947113037,-0.0959,-0.0073,0.0499,0.2293,-1.472,-0.1551
14.604748010635376,-0.096,-0.0066,0.0527,0.2423,-1.4729,-0.0091
14.604842901229858,-0.096,-0.0047,0.0554,0.2177,-1.4739,0.1409
14.604942083358765,-0.0959,-0.0019,0.0584,0.1733,-1.4748,0.2856
14.605041027069092,-0.0959,0.0014,0.0605,0.0745,-1.4758,0.3832
14.605139017105103,-0.0957,0.0047,0.0621,-0.0683,-1.4768,0.4019
14.605234861373901,-0.0956,0.0072,0.0597,-0.2132,-1.4777,0.3117
14.60533595085144,-0.0955,0.0081,0.0551,-0.2488,-1.4787,0.1657
14.605432033538818,-0.0954,0.0073,0.0526,-0.221,-1.4796,0.0192
14.60553503036499,-0.0954,0.0053,0.05,-0.1863,-1.4806,-0.1253
14.605632066726685,-0.0955,0.0025,0.0482,-0.1564,-1.4815,-0.2651
14.715063095092773,-0.0956,-0.0008,0.0458,-0.091,-1.4825,-0.3826
14.715224981307983,-0.0957,-0.0043,0.0441,0.0307,-1.4835,-0.4357
14.715325832366943,-0.0958,-0.0073,0.046,0.1724,-1.4844,-0.3864
14.715420246124268,-0.096,-0.0089,0.0491,0.2358,-1.4854,-0.2748
14.7155179977417,-0.096,-0.0089,0.0514,0.2723,-1.4863,-0.124
14.715615034103394,-0.0961,-0.0074,0.055,0.2921,-1.4873,0.0662
14.71570897102356,-0.0961,-0.0046,0.0586,0.2433,-1.4883,0.2526
14.715797901153564,-0.096,-0.0007,0.0616,0.1789,-1.4892,0.421
14.715885162353516,-0.0958,0.0036,0.0647,0.0299,-1.4902,0.5183
14.715974807739258,-0.0957,0.0076,0.0642,-0.192,-1.4911,0.4708
14.716063976287842,-0.0955,0.0099,0.0586,-0.3173,-1.4921,0.3036
14.82738709449768,-0.0954,0.0099,0.0537,-0.2882,-1.493,0.1203
14.827552080154419,-0.0954,0.0081,0.0515,-0.245,-1.494,-0.0525
14.827670097351074,-0.0954,0.0052,0.0494,-0.2108,-1.4949,-0.22
14.827781200408936,-0.0955,0.0015,0.0465,-0.1557,-1.4959,-0.376
14.827889204025269,-0.0956,-0.0026,0.0435,-0.0226,-1.4969,-0.4697
14.828001976013184,-0.0958,-0.0064,0.0439,0.1571,-1.4978,-0.4478
14.828125953674316,-0.0959,-0.0089,0.0478,0.2496,-1.4988,-0.3395
14.828226089477539,-0.096,-0.0095,0.0508,0.2784,-1.4997,-0.1919
14.828323125839233,-0.0961,-0.0085,0.0539,0.3038,-1.5007,-0.0052
14.828428983688354,-0.0961,-0.006,0.0588,0.2779,-1.5017,0.2009
14.828519821166992,-0.096,-0.0023,0.0617,0.2092,-1.5026,0.3858
14.939167022705078,-0.0959,0.0022,0.0645,0.1198,-1.5036,0.5358
14.939303874969482,-0.0957,0.0068,0.0671,-0.0875,-1.5045,0.573
14.939417123794556,-0.0955,0.0103,0.0633,-0.3078,-1.5055,0.4426
14.93953800201416,-0.0954,0.0115,0.0564,-0.3406,-1.5064,0.243
14.939640045166016,-0.0953,0.0104,0.054,-0.3061,-1.5074,0.0472
14.939755916595459,-0.0953,0.0078,0.051,-0.2824,-1.5083,-0.1569
14.939857959747314,-0.0953,0.0039,0.0469,-0.2132,-1.5093,-0.3479
14.939962148666382,-0.0954,-0.0007,0.0445,-0.0723,-1.5103,-0.4683
14.940064907073975,-0.0956,-0.005,0.044,0.1077,-1.5112,-0.4791
14.940166234970093,-0.0958,-0.0082,0.0476,0.2563,-1.5122,-0.3706
14.94026494026184,-0.0959,-0.0093,0.052,0.285,-1.5131,-0.2129
14.940368175506592,-0.0959,-0.0086,0.0549,0.2737,-1.5141,-0.0416
15.050774097442627,-0.096,-0.0064,0.0591,0.2491,-1.515,0.1448
15.05093002319336,-0.0959,-0.0031,0.0612,0.181,-1.516,0.3041
15.051038026809692,-0.0958,0.0008,0.0636,0.1453,-1.517,0.4601
15.051133871078491,-0.0957,0.005,0.0675,-0.0277,-1.5179,0.5351
15.051225185394287,-0.0955,0.0087,0.0649,-0.2508,-1.5189,0.4493
15.05132794380188,-0.0953,0.0105,0.0588,-0.3088,-1.5198,0.2837
15.051420211791992,-0.0952,0.0101,0.0562,-0.2931,-1.5208,0.109
15.051512002944946,-0.0952,0.0081,0.0533,-0.296,-1.5217,-0.09
15.051609992980957,-0.0952,0.0048,0.0481,-0.231,-1.5227,-0.2865
15.051718950271606,-0.0953,0.0006,0.0457,-0.0646,-1.5236,-0.3959
15.051814794540405,-0.0955,-0.0035,0.0461,0.0541,-1.5246,-0.4285
15.162611961364746,-0.0956,-0.0066,0.0471,0.1811,-1.5255,-0.3738
15.16277813911438,-0.0957,-0.0083,0.0511,0.257,-1.5265,-0.2429
15.162889957427979,-0.0958,-0.0081,0.0547,0.2492,-1.5275,-0.0918
15.162992000579834,-0.0958,-0.0066,0.0574,0.2259,-1.5284,0.0642
15.163089990615845,-0.0958,-0.004,0.0606,0.1858,-1.5294,0.2187
15.163188934326172,-0.0957,-0.0007,0.0626,0.0831,-1.5303,0.3238
15.16328501701355,-0.0956,0.0027,0.0635,-0.0231,-1.5313,0.3685
